OrderID,CustomerID,WarehouseID,PartnerID,RouteID,OrderDate,DispatchDate,ExpectedDeliveryDate,ActualDeliveryDate,DispatchDelay_hrs,Delay_Days,Is_Late,SLA_Breached,DeliveryStatus,DeliveryAttempts,PackageCategory,PackageWeight_kg,OrderValue_INR,VehicleType,TimeOfDispatch,WeatherCondition,DriverExperience_yrs,PaymentMode,IsReturnOrder,IsWeekendOrder,CustomerFeedbackScore,NDR_Raised,ShippingCost_INR,OrderPriority
ORD000853,CUST0312,WH002,DP002,RT019,02-02-2023,02-02-2023,07-02-2023,07-02-2023,9,0,0,0,Delivered,1,Sports,1.9,2347.1,Bike,Night,Clear,3,Prepaid,0,0,3.2,0,138.62,Express
ORD000854,CUST0002,WH006,DP005,RT012,02-02-2023,03-02-2023,07-02-2023,07-02-2023,29,0,0,0,Delivered,1,Clothing,1.37,1017.17,Van,Evening,Rain,8,Prepaid,0,0,3.4,0,148.44,Standard
ORD000855,CUST0082,WH007,DP005,RT043,02-02-2023,02-02-2023,06-02-2023,08-02-2023,21,2,1,1,Delivered,3,Clothing,1.11,378.55,Bike,Morning,Clear,10,Prepaid,0,0,3.1,1,90.2,Standard
ORD000856,CUST0350,WH009,DP007,RT054,02-02-2023,02-02-2023,07-02-2023,11-02-2023,8,4,1,1,Delivered,1,Grocery,2.63,412.65,Bike,Afternoon,Clear,2,COD,0,0,1.8,1,220.57,Standard
ORD000857,CUST0422,WH010,DP004,RT009,02-02-2023,02-02-2023,07-02-2023,07-02-2023,17,0,0,0,Delivered,1,Beauty,0.87,960.74,Van,Evening,Clear,12,COD,0,0,4.3,0,90.61,Standard
ORD000858,CUST0440,WH004,DP004,RT019,02-02-2023,02-02-2023,07-02-2023,07-02-2023,0,0,0,0,Delivered,1,Electronics,6.3,10418.89,Truck,Evening,Clear,12,Prepaid,0,0,3.6,0,244.44,Standard
ORD000859,CUST0005,WH003,DP005,RT032,02-02-2023,02-02-2023,06-02-2023,06-02-2023,0,0,0,0,Delivered,1,Furniture,28.2,17260.93,Bike,Afternoon,Rain,14,Wallet,1,0,4.1,0,2064.65,Standard
ORD000860,CUST0174,WH007,DP002,RT028,02-02-2023,02-02-2023,06-02-2023,06-02-2023,2,0,0,0,Delivered,1,FMCG,2.38,212.38,Bike,Afternoon,Rain,1,Prepaid,0,0,5,0,195.5,Same-Day
ORD000861,CUST0497,WH007,DP006,RT028,02-02-2023,03-02-2023,07-02-2023,07-02-2023,30,0,0,0,Delivered,1,FMCG,3.19,192.11,Truck,Afternoon,Clear,9,Prepaid,0,0,3.2,0,301.62,Express
ORD000862,CUST0139,WH003,DP002,RT060,02-02-2023,03-02-2023,08-02-2023,08-02-2023,31,0,0,0,Delivered,1,FMCG,3.04,275.99,Van,Evening,Clear,1,Wallet,0,0,4.8,0,228.16,Same-Day
ORD000863,CUST0193,WH007,DP003,RT031,02-02-2023,02-02-2023,07-02-2023,07-02-2023,7,0,0,0,Delivered,1,Books,0.4,759.2,Bike,Morning,Heatwave,14,COD,0,0,3.7,0,111.35,Standard
ORD000864,CUST0138,WH004,DP001,RT061,02-02-2023,03-02-2023,07-02-2023,07-02-2023,39,0,0,0,Delivered,1,Grocery,5.15,730.41,Van,Afternoon,Clear,12,COD,0,0,3.9,0,437.02,Express
ORD000865,CUST0297,WH008,DP006,RT036,02-02-2023,02-02-2023,06-02-2023,06-02-2023,1,0,0,0,Delivered,1,Beauty,1,590.95,Truck,Afternoon,Clear,13,Prepaid,0,0,3.4,0,95.85,Standard
ORD000866,CUST0116,WH004,DP008,RT013,02-02-2023,03-02-2023,07-02-2023,08-02-2023,42,1,1,1,Delivered,1,Beauty,0.81,311.03,Van,Morning,Fog,6,Wallet,0,0,1.7,0,93.17,Same-Day
ORD000867,CUST0044,WH007,DP001,RT042,02-02-2023,03-02-2023,07-02-2023,07-02-2023,29,0,0,0,Returned,1,Sports,3.15,1052.09,Van,Morning,Fog,3,Wallet,1,0,3.7,0,241.71,Express
ORD000868,CUST0346,WH010,DP004,RT033,02-02-2023,02-02-2023,07-02-2023,06-02-2023,15,-1,0,0,Delivered,1,Electronics,3.33,11198.16,Truck,Morning,Heatwave,10,Prepaid,0,0,4.9,0,268.29,Standard
ORD000869,CUST0289,WH014,DP008,RT042,02-02-2023,03-02-2023,07-02-2023,09-02-2023,24,2,1,1,Delivered,2,FMCG,3.24,241.93,Bike,Afternoon,Fog,9,COD,0,0,2.1,0,274.07,Express
ORD000870,CUST0219,WH012,DP004,RT018,02-02-2023,03-02-2023,08-02-2023,07-02-2023,39,-1,0,0,Delivered,1,FMCG,2.35,607.56,Bike,Evening,Clear,13,Prepaid,0,0,3.3,0,154.5,Express
ORD000871,CUST0056,WH007,DP006,RT029,02-02-2023,02-02-2023,06-02-2023,11-02-2023,4,5,1,1,Delivered,3,Beauty,0.8,1038.64,Van,Morning,Rain,5,Prepaid,0,0,3.2,1,91.02,Standard
ORD000872,CUST0242,WH006,DP001,RT045,03-02-2023,04-02-2023,07-02-2023,07-02-2023,42,0,0,0,Delivered,1,Appliances,6.21,4642.45,Bike,Evening,Clear,14,Prepaid,0,0,4.1,0,486.84,Express
ORD000873,CUST0396,WH005,DP002,RT039,03-02-2023,03-02-2023,06-02-2023,06-02-2023,12,0,0,0,Delivered,1,FMCG,1.87,586.12,Van,Afternoon,Fog,12,COD,1,0,4.6,0,189.15,Standard
ORD000874,CUST0258,WH001,DP002,RT008,03-02-2023,03-02-2023,08-02-2023,08-02-2023,7,0,0,0,Delivered,1,Clothing,1.43,914.69,Van,Morning,Clear,6,Prepaid,0,0,4.3,0,136.3,Standard
ORD000875,CUST0001,WH002,DP008,RT049,03-02-2023,04-02-2023,06-02-2023,06-02-2023,45,0,0,0,Delivered,1,Clothing,0.99,1454.86,Bike,Evening,Clear,2,COD,0,0,3.1,0,121.55,Standard
ORD000876,CUST0449,WH001,DP006,RT057,03-02-2023,03-02-2023,08-02-2023,NULL,14,NULL,1,1,Failed,3,Furniture,28.75,31127.03,Truck,Evening,Clear,7,Prepaid,0,0,NULL,1,948.47,Standard
ORD000877,CUST0377,WH009,DP007,RT022,03-02-2023,06-02-2023,11-02-2023,11-02-2023,90,0,0,0,Delivered,1,Clothing,1.29,1002.36,Bike,Morning,Clear,5,Prepaid,0,0,3.3,0,161.27,Standard
ORD000878,CUST0381,WH005,DP003,RT001,03-02-2023,03-02-2023,05-02-2023,05-02-2023,20,0,0,0,Delivered,1,Appliances,12.46,10243.41,Van,Evening,Rain,11,Prepaid,0,0,3.6,0,778.48,Express
ORD000879,CUST0289,WH001,DP005,RT048,03-02-2023,03-02-2023,06-02-2023,06-02-2023,23,0,0,0,Delivered,1,FMCG,3.56,257.35,Van,Evening,Clear,14,Prepaid,0,0,4.3,0,195.9,Standard
ORD000880,CUST0470,WH009,DP005,RT031,03-02-2023,04-02-2023,09-02-2023,12-02-2023,26,3,1,1,Delivered,2,Grocery,3.61,914.9,Bike,Afternoon,Clear,7,Prepaid,0,0,3.5,1,200.54,Express
ORD000881,CUST0460,WH008,DP004,RT020,03-02-2023,04-02-2023,09-02-2023,09-02-2023,26,0,0,0,Delivered,1,Electronics,6.11,12947.96,Van,Afternoon,Clear,1,COD,0,0,3.7,0,531.77,Standard
ORD000882,CUST0103,WH009,DP007,RT036,03-02-2023,05-02-2023,09-02-2023,14-02-2023,63,5,1,1,Delivered,2,Clothing,0.88,988.92,Van,Morning,Clear,9,Prepaid,0,0,3.4,1,54.71,Same-Day
ORD000883,CUST0292,WH007,DP002,RT023,03-02-2023,03-02-2023,07-02-2023,06-02-2023,6,-1,0,0,Returned,1,FMCG,2.74,495.25,Truck,Afternoon,Clear,4,COD,1,0,2.7,0,268.4,Standard
ORD000884,CUST0149,WH002,DP001,RT017,03-02-2023,04-02-2023,09-02-2023,09-02-2023,35,0,0,0,Delivered,1,Beauty,0.96,526.24,Van,Morning,Rain,14,COD,0,0,3.3,0,160.52,Standard
ORD000885,CUST0084,WH001,DP002,RT045,03-02-2023,03-02-2023,06-02-2023,NULL,10,NULL,1,1,Failed,3,Clothing,1.36,1274.51,Bike,Morning,Clear,13,Prepaid,0,0,NULL,1,134.7,Express
ORD000886,CUST0420,WH010,DP001,RT010,03-02-2023,04-02-2023,08-02-2023,08-02-2023,35,0,0,0,Delivered,1,Beauty,0.77,1112.34,Van,Morning,Clear,3,COD,0,0,3.6,0,68.49,Standard
ORD000887,CUST0026,WH003,DP001,RT009,03-02-2023,03-02-2023,08-02-2023,07-02-2023,9,-1,0,0,Delivered,1,FMCG,2.32,322.73,Bike,Morning,Clear,15,Prepaid,0,0,4,0,163.85,Standard
ORD000888,CUST0175,WH007,DP003,RT046,03-02-2023,04-02-2023,09-02-2023,09-02-2023,35,0,0,0,Delivered,1,Beauty,0.9,691.77,Bike,Morning,Clear,7,Prepaid,0,0,3.8,0,118.04,Standard
ORD000889,CUST0223,WH006,DP002,RT017,04-02-2023,05-02-2023,10-02-2023,13-02-2023,33,3,1,1,Delivered,1,Clothing,0.96,514.98,Bike,Evening,Clear,13,Prepaid,0,1,1.1,1,107.06,Standard
ORD000890,CUST0129,WH013,DP006,RT058,04-02-2023,05-02-2023,10-02-2023,09-02-2023,34,-1,0,0,Delivered,1,FMCG,2.88,293.13,Truck,Evening,Fog,4,Prepaid,0,1,3.8,0,224.5,Standard
ORD000891,CUST0422,WH007,DP004,RT003,04-02-2023,04-02-2023,07-02-2023,07-02-2023,5,0,0,0,Delivered,1,Clothing,1.27,703.18,Van,Evening,Fog,8,COD,0,1,3.3,0,105.99,Standard
ORD000892,CUST0142,WH007,DP003,RT033,04-02-2023,04-02-2023,09-02-2023,08-02-2023,17,-1,0,0,Delivered,1,Clothing,1.3,1382.39,Van,Evening,Clear,12,Prepaid,0,1,4.3,0,177.98,Standard
ORD000893,CUST0346,WH004,DP002,RT001,04-02-2023,04-02-2023,06-02-2023,06-02-2023,19,0,0,0,Delivered,1,FMCG,1.96,525.7,Van,Afternoon,Fog,9,COD,0,1,4.5,0,139.65,Standard
ORD000894,CUST0302,WH013,DP004,RT020,04-02-2023,05-02-2023,10-02-2023,11-02-2023,31,1,1,1,Delivered,2,Clothing,1.06,1005.54,Truck,Afternoon,Clear,12,Prepaid,0,1,2.6,0,177.83,Express
ORD000895,CUST0298,WH008,DP003,RT002,04-02-2023,05-02-2023,07-02-2023,07-02-2023,25,0,0,0,Delivered,1,Toys,0.87,1914.81,Truck,Evening,Heatwave,9,Prepaid,0,1,4.2,0,110.55,Express
ORD000896,CUST0135,WH001,DP001,RT016,04-02-2023,04-02-2023,08-02-2023,07-02-2023,5,-1,0,0,Returned,1,Toys,1.89,1666.11,Bike,Afternoon,Clear,2,COD,1,1,2.5,0,122.61,Standard
ORD000897,CUST0055,WH007,DP005,RT009,04-02-2023,04-02-2023,09-02-2023,09-02-2023,10,0,0,0,Delivered,1,Clothing,0.67,319.26,Bike,Evening,Clear,9,Prepaid,0,1,4.4,0,79.85,Standard
ORD000898,CUST0056,WH004,DP003,RT014,04-02-2023,04-02-2023,09-02-2023,NULL,12,NULL,1,1,Failed,2,Grocery,4.98,299.47,Bike,Afternoon,Clear,12,Prepaid,1,1,NULL,1,302.13,Standard
ORD000899,CUST0374,WH001,DP002,RT001,04-02-2023,04-02-2023,06-02-2023,05-02-2023,9,-1,0,0,Delivered,1,Grocery,3.44,398.2,Van,Morning,Clear,6,COD,0,1,3.8,0,221.12,Standard
ORD000900,CUST0076,WH005,DP002,RT035,04-02-2023,05-02-2023,10-02-2023,09-02-2023,43,-1,0,0,Delivered,1,Appliances,6.19,6647.05,Bike,Evening,Clear,12,COD,0,1,4.6,0,467.09,Express
ORD000901,CUST0319,WH010,DP003,RT018,04-02-2023,04-02-2023,09-02-2023,09-02-2023,15,0,0,0,Delivered,1,Furniture,28.36,32521.87,Truck,Morning,Clear,4,COD,0,1,4.7,0,915.08,Standard
ORD000902,CUST0408,WH007,DP006,RT001,04-02-2023,05-02-2023,07-02-2023,07-02-2023,44,0,0,0,Delivered,1,FMCG,1.84,611.95,Truck,Afternoon,Clear,13,Prepaid,0,1,3,0,144.61,Express
ORD000903,CUST0339,WH008,DP003,RT043,04-02-2023,04-02-2023,08-02-2023,09-02-2023,7,1,1,1,Delivered,1,Clothing,0.91,474.54,Bike,Morning,Rain,14,Prepaid,0,1,3.7,0,145.32,Express
ORD000904,CUST0457,WH008,DP006,RT057,04-02-2023,05-02-2023,10-02-2023,09-02-2023,29,-1,0,0,Delivered,1,Electronics,4.63,12542.92,Bike,Afternoon,Fog,1,Prepaid,0,1,4.8,0,346.55,Express
ORD000905,CUST0355,WH008,DP003,RT005,04-02-2023,04-02-2023,07-02-2023,06-02-2023,20,-1,0,0,Delivered,1,Books,0.55,251.38,Bike,Afternoon,Clear,3,Prepaid,0,1,4.4,0,119.26,Express
ORD000906,CUST0132,WH005,DP006,RT011,04-02-2023,04-02-2023,08-02-2023,09-02-2023,9,1,1,1,Delivered,1,Furniture,16.14,12686.52,Van,Afternoon,Rain,10,COD,0,1,4.1,0,698.72,Express
ORD000907,CUST0493,WH005,DP007,RT038,04-02-2023,04-02-2023,09-02-2023,14-02-2023,11,5,1,1,Delivered,1,Books,0.57,344.53,Truck,Afternoon,Clear,8,Prepaid,0,1,2.4,1,128.59,Express
ORD000908,CUST0042,WH001,DP001,RT024,04-02-2023,04-02-2023,08-02-2023,08-02-2023,6,0,0,0,Delivered,1,Furniture,15.46,34658.85,Van,Afternoon,Clear,11,Wallet,0,1,3.3,0,946.88,Standard
ORD000909,CUST0352,WH002,DP001,RT039,04-02-2023,05-02-2023,08-02-2023,08-02-2023,43,0,0,0,Delivered,1,Electronics,5.22,9851.55,Van,Afternoon,Clear,11,Wallet,0,1,3.4,0,465.36,Standard
ORD000910,CUST0110,WH013,DP001,RT045,04-02-2023,04-02-2023,07-02-2023,07-02-2023,0,0,0,0,Delivered,1,Sports,2.22,2797.96,Bike,Afternoon,Clear,5,COD,0,1,3.9,0,161.24,Standard
ORD000911,CUST0070,WH011,DP001,RT032,04-02-2023,05-02-2023,09-02-2023,09-02-2023,26,0,0,0,Delivered,1,Clothing,0.98,1200.89,Truck,Evening,Heatwave,11,COD,0,1,3.9,0,108.28,Standard
ORD000912,CUST0284,WH004,DP003,RT055,04-02-2023,05-02-2023,10-02-2023,11-02-2023,31,1,1,1,Delivered,2,FMCG,10.75,599.64,Bike,Evening,Clear,2,COD,1,1,1.2,0,136.52,Standard
ORD000913,CUST0126,WH005,DP006,RT016,04-02-2023,05-02-2023,09-02-2023,13-02-2023,47,4,1,1,Delivered,2,Clothing,1.39,1264.19,Truck,Afternoon,Rain,8,COD,0,1,1.2,1,152.93,Standard
ORD000914,CUST0348,WH013,DP008,RT057,04-02-2023,04-02-2023,10-02-2023,17-02-2023,2.7,7,1,1,Delivered,1,Electronics,2.75,5535.45,Van,Afternoon,Clear,2,Prepaid,0,1,1.3,0,204.57,Express
ORD000915,CUST0296,WH004,DP003,RT003,04-02-2023,04-02-2023,07-02-2023,06-02-2023,12,-1,0,0,Delivered,1,Beauty,1.03,1064.62,Van,Evening,Fog,5,Wallet,0,1,5,0,118.14,Standard
ORD000916,CUST0179,WH007,DP005,RT058,04-02-2023,04-02-2023,09-02-2023,08-02-2023,20,-1,0,0,Delivered,1,Electronics,3.25,8041.34,Van,Afternoon,Clear,3,COD,0,1,4.2,0,120.59,Standard
ORD000917,CUST0413,WH001,DP004,RT047,04-02-2023,05-02-2023,10-02-2023,NULL,42,NULL,1,1,Failed,2,Furniture,29.25,37017.94,Bike,Evening,Rain,1,Prepaid,0,1,NULL,1,1784.45,Standard
ORD000918,CUST0298,WH008,DP003,RT008,04-02-2023,04-02-2023,09-02-2023,09-02-2023,5,0,0,0,Delivered,1,Appliances,5.6,13178.44,Truck,Morning,Fog,9,Prepaid,0,1,4.6,0,355.47,Standard
ORD000919,CUST0374,WH013,DP005,RT032,04-02-2023,04-02-2023,08-02-2023,08-02-2023,11,0,0,0,Delivered,1,Clothing,1.43,1495.97,Truck,Afternoon,Clear,7,Prepaid,0,1,3.2,0,152.47,Standard
ORD000920,CUST0197,WH012,DP004,RT022,04-02-2023,06-02-2023,11-02-2023,11-02-2023,71,0,0,0,Delivered,1,FMCG,3.18,712.27,Bike,Afternoon,Rain,8,Prepaid,0,1,4.1,0,206.67,Standard
ORD000921,CUST0261,WH007,DP006,RT056,05-02-2023,05-02-2023,10-02-2023,10-02-2023,23,0,0,0,Delivered,1,Clothing,0.62,731.68,Bike,Morning,Clear,15,COD,0,1,4.1,0,58.87,Standard
ORD000922,CUST0101,WH008,DP002,RT052,05-02-2023,05-02-2023,10-02-2023,10-02-2023,2,0,0,0,Delivered,1,Electronics,3.27,19067.04,Van,Evening,Heatwave,12,Prepaid,0,1,4.3,0,238.65,Standard
ORD000923,CUST0425,WH007,DP003,RT048,05-02-2023,06-02-2023,09-02-2023,09-02-2023,41,0,0,0,Delivered,1,FMCG,2.61,348.14,Van,Afternoon,Heatwave,12,Prepaid,0,1,4.9,0,208.59,Standard
ORD000924,CUST0061,WH001,DP005,RT017,05-02-2023,05-02-2023,10-02-2023,10-02-2023,0,0,0,0,Delivered,1,FMCG,2.55,545.56,Bike,Afternoon,Rain,14,Prepaid,0,1,4.3,0,250.75,Express
ORD000925,CUST0183,WH002,DP001,RT027,05-02-2023,06-02-2023,08-02-2023,08-02-2023,38,0,0,0,Delivered,1,Electronics,4.87,17098.4,Van,Afternoon,Rain,8,Prepaid,0,1,4.5,0,371.94,Standard
ORD000926,CUST0412,WH014,DP006,RT045,05-02-2023,06-02-2023,09-02-2023,09-02-2023,42,0,0,0,Delivered,1,FMCG,2.42,379.18,Bike,Afternoon,Clear,15,Prepaid,0,1,3.7,0,183.57,Express
ORD000927,CUST0297,WH004,DP001,RT003,05-02-2023,05-02-2023,08-02-2023,08-02-2023,21,0,0,0,Delivered,1,Electronics,5.28,7261.88,Truck,Afternoon,Clear,3,COD,0,1,4.3,0,439.27,Standard
ORD000928,CUST0367,WH005,DP002,RT026,05-02-2023,05-02-2023,07-02-2023,07-02-2023,5,0,0,0,Delivered,1,Appliances,7.58,13738.64,Truck,Evening,Clear,10,Prepaid,0,1,3.1,0,598.8,Standard
ORD000929,CUST0009,WH007,DP002,RT035,05-02-2023,05-02-2023,10-02-2023,09-02-2023,20,-1,0,0,Delivered,1,Books,10.86,247.3,Bike,Night,Clear,12,Prepaid,0,1,3.6,0,111.48,Standard
ORD000930,CUST0413,WH014,DP001,RT013,05-02-2023,06-02-2023,10-02-2023,15-02-2023,28,5,1,1,Delivered,1,Electronics,2.58,9839.61,Truck,Afternoon,Clear,12,Prepaid,0,1,2.3,1,183.03,Standard
ORD000931,CUST0206,WH009,DP002,RT017,05-02-2023,05-02-2023,10-02-2023,11-02-2023,17,1,1,1,Delivered,2,Beauty,0.63,790.57,Bike,Afternoon,Fog,6,COD,0,1,1.2,0,121.94,Same-Day
ORD000932,CUST0422,WH008,DP007,RT030,05-02-2023,05-02-2023,09-02-2023,14-02-2023,22,5,1,1,Delivered,1,Clothing,0.94,1265.7,Truck,Afternoon,Fog,1,Prepaid,0,1,1.6,1,114.44,Standard
ORD000933,CUST0318,WH007,DP001,RT029,05-02-2023,06-02-2023,10-02-2023,10-02-2023,30,0,0,0,Delivered,1,Clothing,1.14,1342.61,Van,Evening,Clear,4,Prepaid,1,1,5,0,186.95,Standard
ORD000934,CUST0054,WH009,DP001,RT014,05-02-2023,05-02-2023,10-02-2023,10-02-2023,21,0,0,0,Delivered,1,Clothing,1.27,913.96,Van,Afternoon,Clear,1,Prepaid,0,1,4.8,0,161.81,Standard
ORD000935,CUST0180,WH008,DP005,RT030,05-02-2023,06-02-2023,10-02-2023,NULL,27,NULL,1,1,Failed,3,Books,0.48,576.38,Truck,Morning,Fog,9,Prepaid,0,1,NULL,1,52.1,Standard
ORD000936,CUST0104,WH012,DP003,RT037,05-02-2023,05-02-2023,08-02-2023,12-02-2023,7,4,1,1,Delivered,1,Electronics,4.35,17661.21,Van,Afternoon,Storm,8,Prepaid,1,1,2.4,1,225.99,Express
ORD000937,CUST0126,WH007,DP002,RT061,05-02-2023,05-02-2023,09-02-2023,09-02-2023,23,0,0,0,Delivered,1,Electronics,3.35,11472.2,Truck,Evening,Clear,15,Wallet,0,1,4.5,0,124.87,Standard
ORD000938,CUST0034,WH005,DP003,RT044,05-02-2023,06-02-2023,10-02-2023,10-02-2023,34,0,0,0,Delivered,1,Books,0.87,566.37,Truck,Morning,Rain,9,Prepaid,0,1,3.4,0,87.5,Standard
ORD000939,CUST0165,WH010,DP002,RT048,05-02-2023,05-02-2023,09-02-2023,10-02-2023,1.1,1,1,1,Delivered,1,Grocery,4.24,214.75,Van,Morning,Storm,3,Prepaid,1,1,2.8,0,331.75,Standard
ORD000940,CUST0433,WH010,DP003,RT038,05-02-2023,06-02-2023,11-02-2023,11-02-2023,28,0,0,0,Delivered,1,FMCG,2.89,720.67,Van,Night,Clear,14,Wallet,0,1,4,0,122.4,Standard
ORD000941,CUST0298,WH002,DP005,RT009,06-02-2023,07-02-2023,12-02-2023,16-02-2023,31,4,1,1,Delivered,1,FMCG,2.57,490.07,Bike,Evening,Clear,9,COD,1,0,1.6,1,170.55,Standard
ORD000942,CUST0270,WH003,DP001,RT048,06-02-2023,07-02-2023,10-02-2023,09-02-2023,39,-1,0,0,Delivered,1,Grocery,3.03,782.06,Bike,Afternoon,Clear,6,Prepaid,0,0,3.3,0,176.58,Express
ORD000943,CUST0466,WH013,DP008,RT032,06-02-2023,06-02-2023,10-02-2023,15-02-2023,17,5,1,1,Returned,1,Clothing,0.74,597.5,Van,Morning,Fog,1,Prepaid,1,0,4.8,1,62.1,Standard
ORD000944,CUST0289,WH006,DP001,RT056,06-02-2023,06-02-2023,12-02-2023,12-02-2023,2.9,0,0,0,Delivered,1,Clothing,1.14,1087.91,Bike,Night,Fog,3,Wallet,0,0,4.4,0,69.69,Express
ORD000945,CUST0118,WH007,DP006,RT004,06-02-2023,06-02-2023,08-02-2023,09-02-2023,22,1,1,1,Delivered,2,Appliances,12,8520.31,Bike,Evening,Storm,8,COD,0,0,2.9,0,540.53,Standard
ORD000946,CUST0354,WH004,DP005,RT006,06-02-2023,07-02-2023,12-02-2023,13-02-2023,25,1,1,1,Delivered,1,Books,0.47,253.73,Truck,Afternoon,Rain,12,Prepaid,0,0,2.3,0,79.75,Express
ORD000947,CUST0092,WH006,DP002,RT051,06-02-2023,06-02-2023,10-02-2023,10-02-2023,20,0,0,0,Delivered,1,Electronics,4.65,17282.66,Truck,Evening,Clear,9,Prepaid,0,0,4.4,0,276.93,Standard
ORD000948,CUST0100,WH010,DP001,RT001,06-02-2023,07-02-2023,09-02-2023,08-02-2023,24,-1,0,0,Delivered,1,Sports,3.21,2614.41,Van,Afternoon,Clear,7,COD,1,0,3.4,0,299.37,Express
ORD000949,CUST0493,WH006,DP006,RT025,06-02-2023,07-02-2023,09-02-2023,08-02-2023,42,-1,0,0,Returned,1,Beauty,0.84,313.71,Truck,Evening,Clear,8,COD,1,0,3.4,0,70.85,Standard
ORD000950,CUST0496,WH004,DP005,RT040,06-02-2023,07-02-2023,11-02-2023,11-02-2023,24,0,0,0,Delivered,1,Clothing,7.87,768.73,Bike,Night,Clear,6,COD,0,0,4,0,124.56,Express
ORD000951,CUST0485,WH001,DP002,RT038,06-02-2023,06-02-2023,11-02-2023,11-02-2023,16,0,0,0,Delivered,1,FMCG,2,318.87,Bike,Afternoon,Clear,9,COD,0,0,3.3,0,125.57,Standard
ORD000952,CUST0087,WH013,DP001,RT003,06-02-2023,07-02-2023,10-02-2023,10-02-2023,39,0,0,0,Delivered,1,Clothing,1.17,919.64,Truck,Afternoon,Clear,14,COD,0,0,4.6,0,110.46,Standard
ORD000953,CUST0234,WH011,DP007,RT059,06-02-2023,07-02-2023,12-02-2023,15-02-2023,38,3,1,1,Delivered,2,Books,0.5,517.16,Van,Evening,Clear,9,Prepaid,0,0,3,1,111.84,Same-Day
ORD000954,CUST0401,WH010,DP003,RT021,06-02-2023,06-02-2023,11-02-2023,11-02-2023,8,0,0,0,Delivered,1,Books,0.71,634.5,Truck,Morning,Clear,3,Prepaid,0,0,3.9,0,77.21,Express
ORD000955,CUST0124,WH009,DP002,RT014,06-02-2023,06-02-2023,11-02-2023,13-02-2023,23,2,1,1,Delivered,2,Electronics,3.6,7959.8,Truck,Afternoon,Rain,6,COD,0,0,3.3,0,275.36,Standard
ORD000956,CUST0203,WH007,DP007,RT030,06-02-2023,07-02-2023,11-02-2023,11-02-2023,47,0,0,0,Delivered,1,Sports,1.98,1132.08,Bike,Morning,Rain,7,COD,1,0,4.6,0,98.19,Express
ORD000957,CUST0032,WH012,DP003,RT057,06-02-2023,08-02-2023,13-02-2023,13-02-2023,66,0,0,0,Delivered,1,Books,0.42,681.33,Van,Morning,Clear,15,Wallet,0,0,4,0,84.61,Express
ORD000958,CUST0357,WH010,DP003,RT055,06-02-2023,07-02-2023,12-02-2023,11-02-2023,45,-1,0,0,Delivered,1,Electronics,5.66,19619.28,Van,Morning,Clear,15,COD,0,0,4.8,0,427.24,Standard
ORD000959,CUST0463,WH010,DP005,RT002,06-02-2023,06-02-2023,08-02-2023,07-02-2023,15,-1,0,0,Delivered,1,Furniture,15,35890.33,Truck,Morning,Clear,9,COD,0,0,4.3,0,861.99,Express
ORD000960,CUST0452,WH004,DP006,RT048,06-02-2023,07-02-2023,10-02-2023,10-02-2023,27,0,0,0,Delivered,1,Books,0.53,729.39,Van,Afternoon,Rain,5,Prepaid,0,0,3.4,0,107.73,Standard
ORD000961,CUST0039,WH005,DP001,RT022,07-02-2023,08-02-2023,13-02-2023,13-02-2023,31,0,0,0,Delivered,1,FMCG,2.03,190.48,Truck,Morning,Rain,9,COD,1,0,4.7,0,97.94,Same-Day
ORD000962,CUST0094,WH009,DP007,RT013,07-02-2023,08-02-2023,12-02-2023,13-02-2023,47,1,1,1,Returned,1,Appliances,5.35,5853.29,Truck,Afternoon,Rain,15,COD,1,0,1.3,0,436.88,Standard
ORD000963,CUST0010,WH005,DP007,RT025,07-02-2023,08-02-2023,10-02-2023,13-02-2023,38,3,1,1,Delivered,2,Clothing,1.09,1127.55,Bike,Evening,Fog,8,Prepaid,0,0,2.9,1,121.58,Standard
ORD000964,CUST0215,WH006,DP002,RT048,07-02-2023,08-02-2023,11-02-2023,12-02-2023,45,1,1,1,Returned,1,Electronics,5.53,8732.36,Van,Afternoon,Rain,9,COD,1,0,3,0,454.53,Standard
ORD000965,CUST0408,WH008,DP003,RT043,07-02-2023,07-02-2023,11-02-2023,NULL,9,NULL,1,1,Failed,3,Sports,4.48,1544.7,Van,Evening,Clear,12,COD,1,0,NULL,1,167.73,Standard
ORD000966,CUST0100,WH005,DP006,RT011,07-02-2023,08-02-2023,12-02-2023,11-02-2023,34,-1,0,0,Delivered,1,Books,0.86,842.58,Van,Afternoon,Fog,12,Prepaid,0,0,3.6,0,149.24,Standard
ORD000967,CUST0244,WH010,DP003,RT048,07-02-2023,08-02-2023,11-02-2023,11-02-2023,46,0,0,0,Delivered,1,Grocery,2.26,269.05,Truck,Evening,Clear,12,Prepaid,0,0,3.4,0,169.46,Standard
ORD000968,CUST0058,WH001,DP003,RT010,07-02-2023,07-02-2023,11-02-2023,10-02-2023,15,-1,0,0,Delivered,1,Clothing,0.79,1333.49,Bike,Evening,Clear,10,COD,0,0,3.9,0,76.04,Standard
ORD000969,CUST0453,WH009,DP004,RT049,07-02-2023,08-02-2023,10-02-2023,10-02-2023,28,0,0,0,Delivered,1,FMCG,2.31,180.18,Truck,Morning,Clear,14,Prepaid,0,0,4.6,0,160.72,Express
